Linha,628
Tabela,004
num,ponto,horario
170363,ROD. DO XISTO (628),05:30
170369,BAIRRO CARBOMAFRA,05:40
105212,TERMINAL CIC/SENT.CAPAO RASO,06:05
104806,TERMINAL CAPAO RASO,06:22
105205,TERMINAL CIC/BOSCH VILA VERDE,06:36
170369,BAIRRO CARBOMAFRA,07:03
105212,TERMINAL CIC/SENT.CAPAO RASO,07:29
104806,TERMINAL CAPAO RASO,07:48
105205,TERMINAL CIC/BOSCH VILA VERDE,08:02
170369,BAIRRO CARBOMAFRA,08:30
105212,TERMINAL CIC/SENT.CAPAO RASO,08:56
104806,TERMINAL CAPAO RASO,09:12
105205,TERMINAL CIC/BOSCH VILA VERDE,09:25
170369,BAIRRO CARBOMAFRA,09:50
105212,TERMINAL CIC/SENT.CAPAO RASO,10:16
104806,TERMINAL CAPAO RASO,10:34
105205,TERMINAL CIC/BOSCH VILA VERDE,10:47
170369,BAIRRO CARBOMAFRA,11:11
105212,TERMINAL CIC/SENT.CAPAO RASO,11:37
104806,TERMINAL CAPAO RASO,11:55
105205,TERMINAL CIC/BOSCH VILA VERDE,12:09
170369,BAIRRO CARBOMAFRA,12:33
105212,TERMINAL CIC/SENT.CAPAO RASO,12:59
104806,TERMINAL CAPAO RASO,13:17
105205,TERMINAL CIC/BOSCH VILA VERDE,13:31
170369,BAIRRO CARBOMAFRA,13:55
105212,TERMINAL CIC/SENT.CAPAO RASO,14:21
104806,TERMINAL CAPAO RASO,14:39
105205,TERMINAL CIC/BOSCH VILA VERDE,14:53
170369,BAIRRO CARBOMAFRA,15:17
105212,TERMINAL CIC/SENT.CAPAO RASO,15:43
104806,TERMINAL CAPAO RASO,16:01
105205,TERMINAL CIC/BOSCH VILA VERDE,16:15
170369,BAIRRO CARBOMAFRA,16:43
105212,TERMINAL CIC/SENT.CAPAO RASO,17:11
104806,TERMINAL CAPAO RASO,17:29
105205,TERMINAL CIC/BOSCH VILA VERDE,17:43
170369,BAIRRO CARBOMAFRA,18:16
105212,TERMINAL CIC/SENT.CAPAO RASO,18:44
104806,TERMINAL CAPAO RASO,19:02
105205,TERMINAL CIC/BOSCH VILA VERDE,19:17
