Linha,020
Tabela,011
num,ponto,horario
104501,TERMINAL CAMPINA DO SIQUEIRA,05:24
104406,TERMINAL CABRAL,06:07
104706,TERMINAL CAPAO DA IMBUIA,06:33
105512,TERMINAL HAUER,06:51
104805,TERMINAL CAPAO RASO,07:13
104501,TERMINAL CAMPINA DO SIQUEIRA,07:45
104406,TERMINAL CABRAL,08:36
104706,TERMINAL CAPAO DA IMBUIA,09:03
105512,TERMINAL HAUER,09:22
104805,TERMINAL CAPAO RASO,09:43
104501,TERMINAL CAMPINA DO SIQUEIRA,10:12
104406,TERMINAL CABRAL,11:01
104706,TERMINAL CAPAO DA IMBUIA,11:31
105512,TERMINAL HAUER,11:50
104805,TERMINAL CAPAO RASO,12:11
104501,TERMINAL CAMPINA DO SIQUEIRA,12:40
104406,TERMINAL CABRAL,13:29
104706,TERMINAL CAPAO DA IMBUIA,13:59
105512,TERMINAL HAUER,14:18
104805,TERMINAL CAPAO RASO,14:39
104501,TERMINAL CAMPINA DO SIQUEIRA,15:08
104406,TERMINAL CABRAL,15:57
104706,TERMINAL CAPAO DA IMBUIA,16:25
105512,TERMINAL HAUER,16:44
104805,TERMINAL CAPAO RASO,17:06
104501,TERMINAL CAMPINA DO SIQUEIRA,17:36
104406,TERMINAL CABRAL,18:32
104706,TERMINAL CAPAO DA IMBUIA,19:02
105512,TERMINAL HAUER,19:24
104805,TERMINAL CAPAO RASO,19:46
104501,TERMINAL CAMPINA DO SIQUEIRA,20:11
104406,TERMINAL CABRAL,20:51
104706,TERMINAL CAPAO DA IMBUIA,21:17
105512,TERMINAL HAUER,21:34
104805,TERMINAL CAPAO RASO,21:53
104501,TERMINAL CAMPINA DO SIQUEIRA,22:16
104406,TERMINAL CABRAL,22:56
104706,TERMINAL CAPAO DA IMBUIA,23:22
105512,TERMINAL HAUER,23:39
104805,TERMINAL CAPAO RASO,00:02
