Linha,X14
Tabela,001
num,ponto,horario
140110,R. DEP. TENORIO CAVALCANTI,06:10
140110,R. DEP. TENORIO CAVALCANTI,06:55
140110,R. DEP. TENORIO CAVALCANTI,07:50
140110,R. DEP. TENORIO CAVALCANTI,08:40
