Linha,387
Tabela,002
num,ponto,horario
105109,TERMINAL CENTENARIO,06:15
102038,PRACA RUI BARBOSA,06:54
105109,TERMINAL CENTENARIO,07:34
102038,PRACA RUI BARBOSA,08:24
105109,TERMINAL CENTENARIO,09:14
102038,PRACA RUI BARBOSA,10:04
105109,TERMINAL CENTENARIO,10:44
102038,PRACA RUI BARBOSA,11:24
105109,TERMINAL CENTENARIO,12:04
102038,PRACA RUI BARBOSA,12:44
105109,TERMINAL CENTENARIO,13:24
102038,PRACA RUI BARBOSA,14:04
105109,TERMINAL CENTENARIO,14:44
102038,PRACA RUI BARBOSA,15:24
105109,TERMINAL CENTENARIO,16:04
102038,PRACA RUI BARBOSA,16:54
105109,TERMINAL CENTENARIO,17:44
102038,PRACA RUI BARBOSA,18:34
105109,TERMINAL CENTENARIO,19:24
102038,PRACA RUI BARBOSA,20:04
