Linha,X20
Tabela,001
num,ponto,horario
105802,TERMINAL PORTAO,16:18
106102,TERMINAL S.CERCADO(RETORNO VAZ,16:49
105802,TERMINAL PORTAO,17:16
106102,TERMINAL S.CERCADO(RETORNO VAZ,17:48
105802,TERMINAL PORTAO,18:17
106102,TERMINAL S.CERCADO(RETORNO VAZ,18:48
105802,TERMINAL PORTAO,19:16
