Linha,506
Tabela,007-2
num,ponto,horario
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:10
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:48
109038,TUBO OSTERNACK,17:01
109112,TERMINAL SITIO CERCADO,17:15
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:55
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:35
