Linha,506
Tabela,013-1
num,ponto,horario
109038,TUBO OSTERNACK,06:46
109112,TERMINAL SITIO CERCADO,06:59
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:40
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:18
109038,TUBO OSTERNACK,08:29
109112,TERMINAL SITIO CERCADO,08:42
