Linha,506
Tabela,008-1
num,ponto,horario
109038,TUBO OSTERNACK,06:16
109112,TERMINAL SITIO CERCADO,06:29
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:05
109114,TERM.S.CERCADO(SENT.OSTERNACK),07:43
109038,TUBO OSTERNACK,07:57
109112,TERMINAL SITIO CERCADO,08:10
