Linha,506
Tabela,012
num,ponto,horario
109038,TUBO OSTERNACK,06:40
109112,TERMINAL SITIO CERCADO,06:53
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:32
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:10
109038,TUBO OSTERNACK,08:22
109112,TERMINAL SITIO CERCADO,08:35
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,09:16
109114,TERM.S.CERCADO(SENT.OSTERNACK),09:54
109038,TUBO OSTERNACK,10:06
109112,TERMINAL SITIO CERCADO,10:18
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,10:56
109114,TERM.S.CERCADO(SENT.OSTERNACK),11:34
109038,TUBO OSTERNACK,11:46
109112,TERMINAL SITIO CERCADO,11:58
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,12:36
109114,TERM.S.CERCADO(SENT.OSTERNACK),13:14
109038,TUBO OSTERNACK,13:26
109112,TERMINAL SITIO CERCADO,13:38
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,14:16
109114,TERM.S.CERCADO(SENT.OSTERNACK),14:54
109038,TUBO OSTERNACK,15:06
109112,TERMINAL SITIO CERCADO,15:18
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,15:56
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:34
109038,TUBO OSTERNACK,16:47
109112,TERMINAL SITIO CERCADO,16:59
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:41
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:21
109038,TUBO OSTERNACK,18:39
109112,TERMINAL SITIO CERCADO,18:51
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:32
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:09
109038,TUBO OSTERNACK,20:19
109112,TERMINAL SITIO CERCADO,20:28
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,21:08
109114,TERM.S.CERCADO(SENT.OSTERNACK),21:46
109038,TUBO OSTERNACK,21:57
109112,TERMINAL SITIO CERCADO,22:07
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,22:45
109114,TERM.S.CERCADO(SENT.OSTERNACK),23:23
109038,TUBO OSTERNACK,23:34
109112,TERMINAL SITIO CERCADO,23:44
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,00:20
109114,TERM.S.CERCADO(SENT.OSTERNACK),00:55
