Linha,506
Tabela,001-1
num,ponto,horario
109038,TUBO OSTERNACK,05:30
109112,TERMINAL SITIO CERCADO,05:40
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,06:15
109114,TERM.S.CERCADO(SENT.OSTERNACK),06:51
109038,TUBO OSTERNACK,07:04
109112,TERMINAL SITIO CERCADO,07:17
