Linha,506
Tabela,011-2
num,ponto,horario
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:23
109114,TERM.S.CERCADO(SENT.OSTERNACK),17:02
109038,TUBO OSTERNACK,17:15
109112,TERMINAL SITIO CERCADO,17:29
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,18:09
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:49
