Linha,506
Tabela,014-2
num,ponto,horario
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,16:03
109114,TERM.S.CERCADO(SENT.OSTERNACK),16:41
109038,TUBO OSTERNACK,16:54
109112,TERMINAL SITIO CERCADO,17:07
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,17:47
109114,TERM.S.CERCADO(SENT.OSTERNACK),18:28
109038,TUBO OSTERNACK,18:44
109112,TERMINAL SITIO CERCADO,18:56
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,19:39
109114,TERM.S.CERCADO(SENT.OSTERNACK),20:19
