Linha,506
Tabela,014-1
num,ponto,horario
109038,TUBO OSTERNACK,06:52
109112,TERMINAL SITIO CERCADO,07:05
109062,ESTACAO TUBO WESTPHALEN/B.NOVO,07:47
109114,TERM.S.CERCADO(SENT.OSTERNACK),08:25
109038,TUBO OSTERNACK,08:35
109112,TERMINAL SITIO CERCADO,08:48
