Linha,619
Tabela,001
num,ponto,horario
170626,R. JOVENILSON A. OLIVEIRA,04:36
171064,TERMINAL TATUQUARA,04:50
105207,TERMINAL CIC,05:25
171064,TERMINAL TATUQUARA,06:00
105207,TERMINAL CIC,06:31
171064,TERMINAL TATUQUARA,07:02
105207,TERMINAL CIC,07:35
171064,TERMINAL TATUQUARA,08:06
105207,TERMINAL CIC,08:39
171064,TERMINAL TATUQUARA,09:10
105207,TERMINAL CIC,09:43
171064,TERMINAL TATUQUARA,10:14
105207,TERMINAL CIC,10:47
171064,TERMINAL TATUQUARA,11:18
105207,TERMINAL CIC,11:51
171064,TERMINAL TATUQUARA,12:22
105207,TERMINAL CIC,12:55
171064,TERMINAL TATUQUARA,13:26
105207,TERMINAL CIC,13:59
171064,TERMINAL TATUQUARA,14:30
105207,TERMINAL CIC,15:03
171064,TERMINAL TATUQUARA,15:34
105207,TERMINAL CIC,16:07
171064,TERMINAL TATUQUARA,16:38
105207,TERMINAL CIC,17:11
171064,TERMINAL TATUQUARA,17:42
105207,TERMINAL CIC,18:15
171064,TERMINAL TATUQUARA,18:46
105207,TERMINAL CIC,19:17
171064,TERMINAL TATUQUARA,19:46
105207,TERMINAL CIC,20:17
171064,TERMINAL TATUQUARA,20:46
105207,TERMINAL CIC,21:17
171064,TERMINAL TATUQUARA,21:46
105207,TERMINAL CIC,22:17
171064,TERMINAL TATUQUARA,22:46
105207,TERMINAL CIC,23:14
171064,TERMINAL TATUQUARA,23:42
105207,TERMINAL CIC,00:10
