Linha,684
Tabela,003
num,ponto,horario
171026,R. BONITO VIA LUDOVICA,05:31
105923,PINHEIRINHO VIA LUDOVICA,06:14
171026,R. BONITO VIA LUDOVICA,06:40
105923,PINHEIRINHO VIA LUDOVICA,07:23
171026,R. BONITO VIA LUDOVICA,07:49
105923,PINHEIRINHO VIA LUDOVICA,08:32
171026,R. BONITO VIA LUDOVICA,08:58
105923,PINHEIRINHO VIA LUDOVICA,09:42
171026,R. BONITO VIA LUDOVICA,10:10
105923,PINHEIRINHO VIA LUDOVICA,10:54
171026,R. BONITO VIA LUDOVICA,11:22
105923,PINHEIRINHO VIA LUDOVICA,12:06
171026,R. BONITO VIA LUDOVICA,12:34
105923,PINHEIRINHO VIA LUDOVICA,13:18
171026,R. BONITO VIA LUDOVICA,13:46
105923,PINHEIRINHO VIA LUDOVICA,14:30
171026,R. BONITO VIA LUDOVICA,15:01
105923,PINHEIRINHO VIA LUDOVICA,15:45
171026,R. BONITO VIA LUDOVICA,16:15
105923,PINHEIRINHO VIA LUDOVICA,17:04
171026,R. BONITO VIA LUDOVICA,17:33
105923,PINHEIRINHO VIA LUDOVICA,18:16
171026,R. BONITO VIA LUDOVICA,18:48
105923,PINHEIRINHO VIA LUDOVICA,19:32
171026,R. BONITO VIA LUDOVICA,20:03
105923,PINHEIRINHO VIA LUDOVICA,20:45
171026,R. BONITO VIA LUDOVICA,21:14
105923,PINHEIRINHO VIA LUDOVICA,21:55
171026,R. BONITO VIA LUDOVICA,22:24
105923,PINHEIRINHO VIA LUDOVICA,23:05
171026,R. BONITO VIA LUDOVICA,23:34
105923,PINHEIRINHO VIA LUDOVICA,00:15
