Linha,684
Tabela,004
num,ponto,horario
105923,PINHEIRINHO VIA LUDOVICA,16:28
171026,R. BONITO VIA LUDOVICA,16:57
105923,PINHEIRINHO VIA LUDOVICA,17:40
171026,R. BONITO VIA LUDOVICA,18:10
105923,PINHEIRINHO VIA LUDOVICA,18:54
171026,R. BONITO VIA LUDOVICA,19:26
105923,PINHEIRINHO VIA LUDOVICA,20:10
171026,R. BONITO VIA LUDOVICA,20:40
105923,PINHEIRINHO VIA LUDOVICA,21:20
171026,R. BONITO VIA LUDOVICA,21:49
105923,PINHEIRINHO VIA LUDOVICA,22:30
171026,R. BONITO VIA LUDOVICA,22:59
105923,PINHEIRINHO VIA LUDOVICA,23:40
