Linha,214
Tabela,001
num,ponto,horario
105910,TERMINAL SANTA CANDIDA,05:40
104410,TERMINAL CABRAL,06:00
105910,TERMINAL SANTA CANDIDA,06:20
104410,TERMINAL CABRAL,06:45
105910,TERMINAL SANTA CANDIDA,07:10
104410,TERMINAL CABRAL,07:35
105910,TERMINAL SANTA CANDIDA,08:00
104410,TERMINAL CABRAL,08:25
105910,TERMINAL SANTA CANDIDA,08:50
104410,TERMINAL CABRAL,09:15
105910,TERMINAL SANTA CANDIDA,09:40
104410,TERMINAL CABRAL,10:05
105910,TERMINAL SANTA CANDIDA,10:30
104410,TERMINAL CABRAL,10:55
105910,TERMINAL SANTA CANDIDA,11:20
104410,TERMINAL CABRAL,11:45
105910,TERMINAL SANTA CANDIDA,12:10
104410,TERMINAL CABRAL,12:35
105910,TERMINAL SANTA CANDIDA,13:00
104410,TERMINAL CABRAL,13:25
105910,TERMINAL SANTA CANDIDA,13:50
104410,TERMINAL CABRAL,14:15
105910,TERMINAL SANTA CANDIDA,14:40
104410,TERMINAL CABRAL,15:05
105910,TERMINAL SANTA CANDIDA,15:30
104410,TERMINAL CABRAL,15:55
105910,TERMINAL SANTA CANDIDA,16:20
104410,TERMINAL CABRAL,16:45
105910,TERMINAL SANTA CANDIDA,17:10
104410,TERMINAL CABRAL,17:35
105910,TERMINAL SANTA CANDIDA,18:00
104410,TERMINAL CABRAL,18:25
105910,TERMINAL SANTA CANDIDA,18:50
104410,TERMINAL CABRAL,19:15
105910,TERMINAL SANTA CANDIDA,19:40
104410,TERMINAL CABRAL,20:05
105910,TERMINAL SANTA CANDIDA,20:30
104410,TERMINAL CABRAL,20:55
105910,TERMINAL SANTA CANDIDA,21:20
104410,TERMINAL CABRAL,21:45
105910,TERMINAL SANTA CANDIDA,22:10
104410,TERMINAL CABRAL,22:35
105910,TERMINAL SANTA CANDIDA,23:00
104410,TERMINAL CABRAL,23:20
105910,TERMINAL SANTA CANDIDA,23:45
104410,TERMINAL CABRAL,00:05
105910,TERMINAL SANTA CANDIDA,00:25
