Linha,X55
Tabela,005-2
num,ponto,horario
180180,AV. JUCELINO K. OLIVEIRA (L732),16:18
105006,TERM. CAIUA SENTIDO CIC,16:30
105941,TERM.CIC-VAZIO,16:53
180180,AV. JUCELINO K. OLIVEIRA (L732),17:26
105006,TERM. CAIUA SENTIDO CIC,17:38
105941,TERM.CIC-VAZIO,18:02
180180,AV. JUCELINO K. OLIVEIRA (L732),18:37
105006,TERM. CAIUA SENTIDO CIC,18:48
