Linha,X55
Tabela,003-2
num,ponto,horario
180180,AV. JUCELINO K. OLIVEIRA (L732),15:55
105006,TERM. CAIUA SENTIDO CIC,16:07
105941,TERM.CIC-VAZIO,16:31
180180,AV. JUCELINO K. OLIVEIRA (L732),17:03
105006,TERM. CAIUA SENTIDO CIC,17:18
105941,TERM.CIC-VAZIO,17:41
180180,AV. JUCELINO K. OLIVEIRA (L732),18:12
105006,TERM. CAIUA SENTIDO CIC,18:25
105941,TERM.CIC-VAZIO,18:47
180180,AV. JUCELINO K. OLIVEIRA (L732),19:15
105006,TERM. CAIUA SENTIDO CIC,19:26
