Linha,X55
Tabela,003-1
num,ponto,horario
105205,TERMINAL CIC,06:22
105008,TERM. CAIUÁ SENT. JUSCELINO,06:38
181123,AV. JUSCELINO K. (VAZIO),06:54
105205,TERMINAL CIC,07:22
105008,TERM. CAIUÁ SENT. JUSCELINO,07:44
181123,AV. JUSCELINO K. (VAZIO),08:01
105205,TERMINAL CIC,08:30
105008,TERM. CAIUÁ SENT. JUSCELINO,08:47
