Linha,361
Tabela,001
num,ponto,horario
130981,ESTACAO SOLAR,05:50
103404,PRACA SANTOS ANDRADE,06:20
130981,ESTACAO SOLAR,06:50
103404,PRACA SANTOS ANDRADE,07:22
130981,ESTACAO SOLAR,07:55
103404,PRACA SANTOS ANDRADE,08:25
130981,ESTACAO SOLAR,08:55
103404,PRACA SANTOS ANDRADE,09:25
130981,ESTACAO SOLAR,09:55
103404,PRACA SANTOS ANDRADE,10:25
130981,ESTACAO SOLAR,10:55
103404,PRACA SANTOS ANDRADE,11:25
130981,ESTACAO SOLAR,11:58
103404,PRACA SANTOS ANDRADE,12:30
130981,ESTACAO SOLAR,13:03
103404,PRACA SANTOS ANDRADE,13:35
130981,ESTACAO SOLAR,14:08
103404,PRACA SANTOS ANDRADE,14:40
130981,ESTACAO SOLAR,15:13
103404,PRACA SANTOS ANDRADE,15:45
130981,ESTACAO SOLAR,16:18
103404,PRACA SANTOS ANDRADE,16:50
130981,ESTACAO SOLAR,17:23
103404,PRACA SANTOS ANDRADE,17:55
130981,ESTACAO SOLAR,18:28
103404,PRACA SANTOS ANDRADE,19:00
130981,ESTACAO SOLAR,19:33
103404,PRACA SANTOS ANDRADE,20:05
130981,ESTACAO SOLAR,20:33
103404,PRACA SANTOS ANDRADE,21:01
130981,ESTACAO SOLAR,21:29
103404,PRACA SANTOS ANDRADE,21:57
130981,ESTACAO SOLAR,22:25
103404,PRACA SANTOS ANDRADE,22:50
130981,ESTACAO SOLAR,23:15
103404,PRACA SANTOS ANDRADE,23:40
