Linha,X38
Tabela,003-2
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:31
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:03
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:38
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:15
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:51
170538,BAIRRO VAZIO / T.PINHEIRINHO,19:23
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:54
