Linha,X38
Tabela,007
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,16:51
170538,BAIRRO VAZIO / T.PINHEIRINHO,17:27
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:02
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:38
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:13
