Linha,X38
Tabela,002
num,ponto,horario
170543,RUA HUMBERTO BERTOLDI,05:35
105741,TERMINAL/BAIRRO-VAZIO,06:05
170543,RUA HUMBERTO BERTOLDI,06:35
