Linha,X38
Tabela,006
num,ponto,horario
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,17:25
170538,BAIRRO VAZIO / T.PINHEIRINHO,18:07
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,18:40
170538,BAIRRO VAZIO / T.PINHEIRINHO,19:14
105922,T.PINHEIRINHO / BAIRRO -SEMI-D,19:44
