Linha,621
Tabela,003
num,ponto,horario
104813,TERMINAL CAPAO RASO,05:34
105514,TERMINAL HAUER,06:01
104813,TERMINAL CAPAO RASO,06:30
105514,TERMINAL HAUER,06:57
104813,TERMINAL CAPAO RASO,07:26
105514,TERMINAL HAUER,07:53
104813,TERMINAL CAPAO RASO,08:22
105514,TERMINAL HAUER,08:55
104813,TERMINAL CAPAO RASO,09:26
105514,TERMINAL HAUER,09:55
104813,TERMINAL CAPAO RASO,10:26
105514,TERMINAL HAUER,10:55
104813,TERMINAL CAPAO RASO,11:26
105514,TERMINAL HAUER,11:55
104813,TERMINAL CAPAO RASO,12:26
105514,TERMINAL HAUER,12:55
104813,TERMINAL CAPAO RASO,13:26
105514,TERMINAL HAUER,13:55
104813,TERMINAL CAPAO RASO,14:26
105514,TERMINAL HAUER,14:55
104813,TERMINAL CAPAO RASO,15:26
105514,TERMINAL HAUER,15:55
104813,TERMINAL CAPAO RASO,16:26
105514,TERMINAL HAUER,17:00
104813,TERMINAL CAPAO RASO,17:35
105514,TERMINAL HAUER,18:04
104813,TERMINAL CAPAO RASO,18:39
105514,TERMINAL HAUER,19:08
