Linha,256
Tabela,003
num,ponto,horario
109078,TERMINAL BARREIRINHA,06:00
109031,TUBO GUADALUPE/SENT.SECRETARIA,06:25
109078,TERMINAL BARREIRINHA,06:50
109031,TUBO GUADALUPE/SENT.SECRETARIA,07:17
109078,TERMINAL BARREIRINHA,07:42
109031,TUBO GUADALUPE/SENT.SECRETARIA,08:13
109078,TERMINAL BARREIRINHA,08:40
109031,TUBO GUADALUPE/SENT.SECRETARIA,09:15
109078,TERMINAL BARREIRINHA,09:40
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:06
109078,TERMINAL BARREIRINHA,10:31
109031,TUBO GUADALUPE/SENT.SECRETARIA,10:57
109078,TERMINAL BARREIRINHA,11:22
109031,TUBO GUADALUPE/SENT.SECRETARIA,11:48
109078,TERMINAL BARREIRINHA,12:14
109031,TUBO GUADALUPE/SENT.SECRETARIA,12:42
109078,TERMINAL BARREIRINHA,13:08
109031,TUBO GUADALUPE/SENT.SECRETARIA,13:36
109078,TERMINAL BARREIRINHA,14:02
109031,TUBO GUADALUPE/SENT.SECRETARIA,14:28
109078,TERMINAL BARREIRINHA,14:54
109031,TUBO GUADALUPE/SENT.SECRETARIA,15:19
109078,TERMINAL BARREIRINHA,15:45
109031,TUBO GUADALUPE/SENT.SECRETARIA,16:12
109078,TERMINAL BARREIRINHA,16:40
109031,TUBO GUADALUPE/SENT.SECRETARIA,17:10
109078,TERMINAL BARREIRINHA,17:39
109031,TUBO GUADALUPE/SENT.SECRETARIA,18:08
109078,TERMINAL BARREIRINHA,18:41
109031,TUBO GUADALUPE/SENT.SECRETARIA,19:08
