Linha,345
Tabela,001
num,ponto,horario
130994,ESTACAO ATUBA,05:22
104004,TERMINAL BAIRRO ALTO,05:46
130994,ESTACAO ATUBA,06:08
104004,TERMINAL BAIRRO ALTO,06:32
130994,ESTACAO ATUBA,06:54
104004,TERMINAL BAIRRO ALTO,07:20
130994,ESTACAO ATUBA,07:42
104004,TERMINAL BAIRRO ALTO,08:10
130994,ESTACAO ATUBA,08:32
104004,TERMINAL BAIRRO ALTO,09:00
130994,ESTACAO ATUBA,09:22
104004,TERMINAL BAIRRO ALTO,09:50
130994,ESTACAO ATUBA,10:12
104004,TERMINAL BAIRRO ALTO,10:40
130994,ESTACAO ATUBA,11:02
104004,TERMINAL BAIRRO ALTO,11:30
130994,ESTACAO ATUBA,11:52
104004,TERMINAL BAIRRO ALTO,12:20
130994,ESTACAO ATUBA,12:42
104004,TERMINAL BAIRRO ALTO,13:10
130994,ESTACAO ATUBA,13:32
104004,TERMINAL BAIRRO ALTO,14:00
130994,ESTACAO ATUBA,14:22
104004,TERMINAL BAIRRO ALTO,14:50
130994,ESTACAO ATUBA,15:12
104004,TERMINAL BAIRRO ALTO,15:40
130994,ESTACAO ATUBA,16:02
104004,TERMINAL BAIRRO ALTO,16:30
130994,ESTACAO ATUBA,16:52
104004,TERMINAL BAIRRO ALTO,17:20
130994,ESTACAO ATUBA,17:42
104004,TERMINAL BAIRRO ALTO,18:10
130994,ESTACAO ATUBA,18:32
104004,TERMINAL BAIRRO ALTO,19:00
130994,ESTACAO ATUBA,19:22
104004,TERMINAL BAIRRO ALTO,19:50
130994,ESTACAO ATUBA,20:12
104004,TERMINAL BAIRRO ALTO,20:40
130994,ESTACAO ATUBA,21:02
104004,TERMINAL BAIRRO ALTO,21:30
130994,ESTACAO ATUBA,21:52
104004,TERMINAL BAIRRO ALTO,22:20
130994,ESTACAO ATUBA,22:42
104004,TERMINAL BAIRRO ALTO,23:08
130994,ESTACAO ATUBA,23:30
104004,TERMINAL BAIRRO ALTO,23:55
