Linha,X45
Tabela,001-1
num,ponto,horario
109120,TERMINAL BAIRRO ALTO,05:54
109117,TERMINAL CAPAO DA IMBUIA,06:07
109120,TERMINAL BAIRRO ALTO,06:24
109117,TERMINAL CAPAO DA IMBUIA,06:39
109120,TERMINAL BAIRRO ALTO,06:54
109117,TERMINAL CAPAO DA IMBUIA,07:09
109120,TERMINAL BAIRRO ALTO,07:24
109117,TERMINAL CAPAO DA IMBUIA,07:41
109120,TERMINAL BAIRRO ALTO,07:58
