Linha,X45
Tabela,002-1
num,ponto,horario
109120,TERMINAL BAIRRO ALTO,06:08
109117,TERMINAL CAPAO DA IMBUIA,06:25
109120,TERMINAL BAIRRO ALTO,06:41
109117,TERMINAL CAPAO DA IMBUIA,06:58
109120,TERMINAL BAIRRO ALTO,07:13
109117,TERMINAL CAPAO DA IMBUIA,07:33
109120,TERMINAL BAIRRO ALTO,07:56
