Linha,X45
Tabela,002-2
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,17:28
109120,TERMINAL BAIRRO ALTO,17:46
109117,TERMINAL CAPAO DA IMBUIA,18:03
109120,TERMINAL BAIRRO ALTO,18:21
109117,TERMINAL CAPAO DA IMBUIA,18:40
