Linha,603
Tabela,005
num,ponto,horario
105701,TERMINAL PINHEIRINHO,05:49
108216,PRACA RUI BARBOSA,06:25
105701,TERMINAL PINHEIRINHO,07:01
108216,PRACA RUI BARBOSA,07:37
105701,TERMINAL PINHEIRINHO,08:14
108216,PRACA RUI BARBOSA,08:52
105701,TERMINAL PINHEIRINHO,09:29
108216,PRACA RUI BARBOSA,10:06
105701,TERMINAL PINHEIRINHO,10:43
108216,PRACA RUI BARBOSA,11:20
105701,TERMINAL PINHEIRINHO,11:57
108216,PRACA RUI BARBOSA,12:34
105701,TERMINAL PINHEIRINHO,13:11
108216,PRACA RUI BARBOSA,13:48
105701,TERMINAL PINHEIRINHO,14:25
108216,PRACA RUI BARBOSA,15:02
105701,TERMINAL PINHEIRINHO,15:40
108216,PRACA RUI BARBOSA,16:17
105701,TERMINAL PINHEIRINHO,16:55
108216,PRACA RUI BARBOSA,17:32
105701,TERMINAL PINHEIRINHO,18:10
108216,PRACA RUI BARBOSA,18:47
105701,TERMINAL PINHEIRINHO,19:31
108216,PRACA RUI BARBOSA,20:11
105701,TERMINAL PINHEIRINHO,20:48
108216,PRACA RUI BARBOSA,21:25
105701,TERMINAL PINHEIRINHO,22:03
108216,PRACA RUI BARBOSA,22:38
105701,TERMINAL PINHEIRINHO,23:17
108216,PRACA RUI BARBOSA,23:51
