Linha,630
Tabela,001
num,ponto,horario
170371,VITORIA REGIA,05:15
105728,TERMINAL PINHEIRINHO,05:40
170371,VITORIA REGIA,05:57
105728,TERMINAL PINHEIRINHO,06:27
170371,VITORIA REGIA,06:44
105728,TERMINAL PINHEIRINHO,07:16
170371,VITORIA REGIA,07:33
105728,TERMINAL PINHEIRINHO,08:06
170371,VITORIA REGIA,08:23
105728,TERMINAL PINHEIRINHO,08:56
170371,VITORIA REGIA,09:13
105728,TERMINAL PINHEIRINHO,09:46
170371,VITORIA REGIA,10:03
105728,TERMINAL PINHEIRINHO,10:36
170371,VITORIA REGIA,10:53
105728,TERMINAL PINHEIRINHO,11:26
170371,VITORIA REGIA,11:43
105728,TERMINAL PINHEIRINHO,12:16
170371,VITORIA REGIA,12:33
105728,TERMINAL PINHEIRINHO,13:06
170371,VITORIA REGIA,13:23
105728,TERMINAL PINHEIRINHO,13:56
170371,VITORIA REGIA,14:13
105728,TERMINAL PINHEIRINHO,14:46
170371,VITORIA REGIA,15:03
105728,TERMINAL PINHEIRINHO,15:36
170371,VITORIA REGIA,15:53
105728,TERMINAL PINHEIRINHO,16:26
170371,VITORIA REGIA,16:43
105728,TERMINAL PINHEIRINHO,17:16
170371,VITORIA REGIA,17:33
105728,TERMINAL PINHEIRINHO,18:06
170371,VITORIA REGIA,18:23
105728,TERMINAL PINHEIRINHO,18:52
170371,VITORIA REGIA,19:09
105728,TERMINAL PINHEIRINHO,19:37
170371,VITORIA REGIA,19:54
105728,TERMINAL PINHEIRINHO,20:22
170371,VITORIA REGIA,20:39
105728,TERMINAL PINHEIRINHO,21:06
170371,VITORIA REGIA,21:22
105728,TERMINAL PINHEIRINHO,21:49
170371,VITORIA REGIA,22:06
105728,TERMINAL PINHEIRINHO,22:33
170371,VITORIA REGIA,22:50
105728,TERMINAL PINHEIRINHO,23:20
170371,VITORIA REGIA,23:36
105728,TERMINAL PINHEIRINHO,00:02
