Linha,657
Tabela,001
num,ponto,horario
150482,BAIRRO JARDIM ESMERALDA,05:34
104814,TERMINAL CAPAO RASO,05:52
150482,BAIRRO JARDIM ESMERALDA,06:09
104814,TERMINAL CAPAO RASO,06:27
150482,BAIRRO JARDIM ESMERALDA,06:44
104814,TERMINAL CAPAO RASO,07:02
150482,BAIRRO JARDIM ESMERALDA,07:19
104814,TERMINAL CAPAO RASO,07:37
150482,BAIRRO JARDIM ESMERALDA,07:54
104814,TERMINAL CAPAO RASO,08:12
150482,BAIRRO JARDIM ESMERALDA,08:29
104814,TERMINAL CAPAO RASO,08:47
150482,BAIRRO JARDIM ESMERALDA,09:04
104814,TERMINAL CAPAO RASO,09:22
150482,BAIRRO JARDIM ESMERALDA,09:39
104814,TERMINAL CAPAO RASO,09:57
150482,BAIRRO JARDIM ESMERALDA,10:14
104814,TERMINAL CAPAO RASO,10:32
150482,BAIRRO JARDIM ESMERALDA,10:49
104814,TERMINAL CAPAO RASO,11:07
150482,BAIRRO JARDIM ESMERALDA,11:24
104814,TERMINAL CAPAO RASO,11:42
150482,BAIRRO JARDIM ESMERALDA,11:59
104814,TERMINAL CAPAO RASO,12:17
150482,BAIRRO JARDIM ESMERALDA,12:34
104814,TERMINAL CAPAO RASO,12:52
150482,BAIRRO JARDIM ESMERALDA,13:09
104814,TERMINAL CAPAO RASO,13:27
150482,BAIRRO JARDIM ESMERALDA,13:44
104814,TERMINAL CAPAO RASO,14:02
150482,BAIRRO JARDIM ESMERALDA,14:19
104814,TERMINAL CAPAO RASO,14:37
150482,BAIRRO JARDIM ESMERALDA,14:54
104814,TERMINAL CAPAO RASO,15:12
150482,BAIRRO JARDIM ESMERALDA,15:29
104814,TERMINAL CAPAO RASO,15:47
150482,BAIRRO JARDIM ESMERALDA,16:04
104814,TERMINAL CAPAO RASO,16:22
150482,BAIRRO JARDIM ESMERALDA,16:39
104814,TERMINAL CAPAO RASO,16:57
150482,BAIRRO JARDIM ESMERALDA,17:14
104814,TERMINAL CAPAO RASO,17:32
150482,BAIRRO JARDIM ESMERALDA,17:49
104814,TERMINAL CAPAO RASO,18:07
150482,BAIRRO JARDIM ESMERALDA,18:24
104814,TERMINAL CAPAO RASO,18:45
150482,BAIRRO JARDIM ESMERALDA,19:02
104814,TERMINAL CAPAO RASO,19:20
150482,BAIRRO JARDIM ESMERALDA,19:37
104814,TERMINAL CAPAO RASO,19:55
150482,BAIRRO JARDIM ESMERALDA,20:12
104814,TERMINAL CAPAO RASO,20:30
150482,BAIRRO JARDIM ESMERALDA,20:47
104814,TERMINAL CAPAO RASO,21:05
150482,BAIRRO JARDIM ESMERALDA,21:22
104814,TERMINAL CAPAO RASO,21:40
150482,BAIRRO JARDIM ESMERALDA,21:57
104814,TERMINAL CAPAO RASO,22:15
150482,BAIRRO JARDIM ESMERALDA,22:32
104814,TERMINAL CAPAO RASO,22:50
150482,BAIRRO JARDIM ESMERALDA,23:07
104814,TERMINAL CAPAO RASO,23:25
150482,BAIRRO JARDIM ESMERALDA,23:42
104814,TERMINAL CAPAO RASO,00:04
