Linha,X41
Tabela,003-2
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:23
180315,RUA CASSILDA SANTOS CANFIELD,16:53
104808,TERMINAL CAPAO RASO,17:23
180315,RUA CASSILDA SANTOS CANFIELD,17:50
104808,TERMINAL CAPAO RASO,18:25
180315,RUA CASSILDA SANTOS CANFIELD,18:54
104808,TERMINAL CAPAO RASO,19:23
