Linha,X41
Tabela,003-1
num,ponto,horario
180315,RUA CASSILDA SANTOS CANFIELD,05:45
104912,TERMINAL C.RASO-VAZIO,06:07
180315,RUA CASSILDA SANTOS CANFIELD,06:30
104912,TERMINAL C.RASO-VAZIO,06:53
180315,RUA CASSILDA SANTOS CANFIELD,07:15
104912,TERMINAL C.RASO-VAZIO,07:38
180315,RUA CASSILDA SANTOS CANFIELD,08:00
