Linha,X41
Tabela,002-1
num,ponto,horario
180315,RUA CASSILDA SANTOS CANFIELD,06:15
104912,TERMINAL C.RASO-VAZIO,06:37
180315,RUA CASSILDA SANTOS CANFIELD,07:00
104912,TERMINAL C.RASO-VAZIO,07:23
180315,RUA CASSILDA SANTOS CANFIELD,07:45
