Linha,X41
Tabela,004
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:53
180315,RUA CASSILDA SANTOS CANFIELD,17:25
104808,TERMINAL CAPAO RASO,17:55
180315,RUA CASSILDA SANTOS CANFIELD,18:25
104808,TERMINAL CAPAO RASO,18:55
