Linha,X41
Tabela,001-2
num,ponto,horario
104808,TERMINAL CAPAO RASO,16:08
180315,RUA CASSILDA SANTOS CANFIELD,16:38
104808,TERMINAL CAPAO RASO,17:08
180315,RUA CASSILDA SANTOS CANFIELD,17:40
104808,TERMINAL CAPAO RASO,18:10
180315,RUA CASSILDA SANTOS CANFIELD,18:40
104808,TERMINAL CAPAO RASO,19:10
