Linha,X43
Tabela,001-2
num,ponto,horario
191022,BRF/COPEL (SENT.C.COMPRIDO),17:00
191022,BRF/COPEL (SENT.C.COMPRIDO),17:15
191022,BRF/COPEL (SENT.C.COMPRIDO),17:30
191022,BRF/COPEL (SENT.C.COMPRIDO),17:45
191022,BRF/COPEL (SENT.C.COMPRIDO),18:02
191022,BRF/COPEL (SENT.C.COMPRIDO),18:20
104614,TERM.C.COMPRIDO/DESEMBARQUE,18:30
104621,TERM.C.COMPRIDO/L829,18:35
104621,TERM.C.COMPRIDO/L829,18:58
