Linha,X43
Tabela,001-1
num,ponto,horario
104608,TERMINAL CAMPO COMPRIDO,06:42
104608,TERMINAL CAMPO COMPRIDO,06:58
104608,TERMINAL CAMPO COMPRIDO,07:12
104608,TERMINAL CAMPO COMPRIDO,07:27
104608,TERMINAL CAMPO COMPRIDO,07:42
