Linha,023
Tabela,002
num,ponto,horario
109083,TERMINAL CABRAL,06:17
109167,TERMINAL CAMPINA DO SIQUEIRA,06:42
109089,TERMINAL PORTAO,06:57
109093,TERMINAL CAPAO RASO,07:02
109109,TERMINAL HAUER,07:19
109117,TERMINAL CAPAO DA IMBUIA,07:37
109083,TERMINAL CABRAL,07:59
109167,TERMINAL CAMPINA DO SIQUEIRA,08:24
109089,TERMINAL PORTAO,08:39
109093,TERMINAL CAPAO RASO,08:44
109109,TERMINAL HAUER,09:01
109117,TERMINAL CAPAO DA IMBUIA,09:19
109083,TERMINAL CABRAL,09:41
109167,TERMINAL CAMPINA DO SIQUEIRA,10:06
109089,TERMINAL PORTAO,10:21
109093,TERMINAL CAPAO RASO,10:26
109109,TERMINAL HAUER,10:43
109117,TERMINAL CAPAO DA IMBUIA,11:01
109083,TERMINAL CABRAL,11:23
109167,TERMINAL CAMPINA DO SIQUEIRA,11:48
109089,TERMINAL PORTAO,12:03
109093,TERMINAL CAPAO RASO,12:08
109109,TERMINAL HAUER,12:25
109117,TERMINAL CAPAO DA IMBUIA,12:43
109083,TERMINAL CABRAL,13:05
109167,TERMINAL CAMPINA DO SIQUEIRA,13:30
109089,TERMINAL PORTAO,13:45
109093,TERMINAL CAPAO RASO,13:50
109109,TERMINAL HAUER,14:07
109117,TERMINAL CAPAO DA IMBUIA,14:25
109083,TERMINAL CABRAL,14:47
109167,TERMINAL CAMPINA DO SIQUEIRA,15:12
109089,TERMINAL PORTAO,15:27
109093,TERMINAL CAPAO RASO,15:32
109109,TERMINAL HAUER,15:49
109117,TERMINAL CAPAO DA IMBUIA,16:07
109083,TERMINAL CABRAL,16:29
109167,TERMINAL CAMPINA DO SIQUEIRA,16:54
109089,TERMINAL PORTAO,17:09
109093,TERMINAL CAPAO RASO,17:14
109109,TERMINAL HAUER,17:31
109117,TERMINAL CAPAO DA IMBUIA,17:49
109083,TERMINAL CABRAL,18:11
109167,TERMINAL CAMPINA DO SIQUEIRA,18:36
109089,TERMINAL PORTAO,18:51
109093,TERMINAL CAPAO RASO,18:56
109109,TERMINAL HAUER,19:13
109117,TERMINAL CAPAO DA IMBUIA,19:31
109083,TERMINAL CABRAL,19:53
109167,TERMINAL CAMPINA DO SIQUEIRA,20:18
109089,TERMINAL PORTAO,20:33
109093,TERMINAL CAPAO RASO,20:38
109109,TERMINAL HAUER,20:55
109117,TERMINAL CAPAO DA IMBUIA,21:13
109083,TERMINAL CABRAL,21:35
109167,TERMINAL CAMPINA DO SIQUEIRA,22:00
109089,TERMINAL PORTAO,22:15
109093,TERMINAL CAPAO RASO,22:20
109109,TERMINAL HAUER,22:37
109117,TERMINAL CAPAO DA IMBUIA,22:55
109083,TERMINAL CABRAL,23:17
109167,TERMINAL CAMPINA DO SIQUEIRA,23:41
109089,TERMINAL PORTAO,23:56
