Linha,023
Tabela,003
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,06:12
109083,TERMINAL CABRAL,06:34
109167,TERMINAL CAMPINA DO SIQUEIRA,06:59
109089,TERMINAL PORTAO,07:14
109093,TERMINAL CAPAO RASO,07:19
109109,TERMINAL HAUER,07:36
109117,TERMINAL CAPAO DA IMBUIA,07:54
109083,TERMINAL CABRAL,08:16
109167,TERMINAL CAMPINA DO SIQUEIRA,08:41
109089,TERMINAL PORTAO,08:56
109093,TERMINAL CAPAO RASO,09:01
109109,TERMINAL HAUER,09:18
109117,TERMINAL CAPAO DA IMBUIA,09:36
109083,TERMINAL CABRAL,09:58
109167,TERMINAL CAMPINA DO SIQUEIRA,10:23
109089,TERMINAL PORTAO,10:38
109093,TERMINAL CAPAO RASO,10:43
109109,TERMINAL HAUER,11:00
109117,TERMINAL CAPAO DA IMBUIA,11:18
109083,TERMINAL CABRAL,11:40
109167,TERMINAL CAMPINA DO SIQUEIRA,12:05
109089,TERMINAL PORTAO,12:20
109093,TERMINAL CAPAO RASO,12:25
109109,TERMINAL HAUER,12:42
109117,TERMINAL CAPAO DA IMBUIA,13:00
109083,TERMINAL CABRAL,13:22
109167,TERMINAL CAMPINA DO SIQUEIRA,13:47
109089,TERMINAL PORTAO,14:02
109093,TERMINAL CAPAO RASO,14:07
109109,TERMINAL HAUER,14:24
109117,TERMINAL CAPAO DA IMBUIA,14:42
109083,TERMINAL CABRAL,15:04
109167,TERMINAL CAMPINA DO SIQUEIRA,15:29
109089,TERMINAL PORTAO,15:44
109093,TERMINAL CAPAO RASO,15:49
109109,TERMINAL HAUER,16:06
109117,TERMINAL CAPAO DA IMBUIA,16:24
109083,TERMINAL CABRAL,16:46
109167,TERMINAL CAMPINA DO SIQUEIRA,17:11
109089,TERMINAL PORTAO,17:26
109093,TERMINAL CAPAO RASO,17:31
109109,TERMINAL HAUER,17:48
109117,TERMINAL CAPAO DA IMBUIA,18:06
109083,TERMINAL CABRAL,18:28
109167,TERMINAL CAMPINA DO SIQUEIRA,18:53
109089,TERMINAL PORTAO,19:08
109093,TERMINAL CAPAO RASO,19:13
109109,TERMINAL HAUER,19:30
109117,TERMINAL CAPAO DA IMBUIA,19:48
109083,TERMINAL CABRAL,20:10
109167,TERMINAL CAMPINA DO SIQUEIRA,20:35
109089,TERMINAL PORTAO,20:50
109093,TERMINAL CAPAO RASO,20:55
109109,TERMINAL HAUER,21:12
109117,TERMINAL CAPAO DA IMBUIA,21:30
109083,TERMINAL CABRAL,21:52
109167,TERMINAL CAMPINA DO SIQUEIRA,22:17
109089,TERMINAL PORTAO,22:32
109093,TERMINAL CAPAO RASO,22:37
109109,TERMINAL HAUER,22:54
109117,TERMINAL CAPAO DA IMBUIA,23:12
109083,TERMINAL CABRAL,23:34
109167,TERMINAL CAMPINA DO SIQUEIRA,23:56
