Linha,030
Tabela,012-1
num,ponto,horario
105606,TERMINAL OFICINAS(SENT.B.ALTO),05:22
104006,TERM.BAIRRO ALTO (SENT.S.CAND),05:43
105907,TERMINAL SANTA CANDIDA,06:05
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),06:25
105603,TERMINAL OFICINAS (SENT.CARMO),06:53
104907,TERMINAL CARMO (SENT. C.RASO),07:25
104815,TERMINAL CAPAO RASO,07:53
104905,TERMINAL CARMO (SENT.OFICINAS),08:25
