Linha,030
Tabela,001
num,ponto,horario
105907,TERMINAL SANTA CANDIDA,05:00
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:17
105603,TERMINAL OFICINAS (SENT.CARMO),05:47
104907,TERMINAL CARMO (SENT. C.RASO),06:14
104815,TERMINAL CAPAO RASO,06:44
104905,TERMINAL CARMO (SENT.OFICINAS),07:16
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:48
104006,TERM.BAIRRO ALTO (SENT.S.CAND),08:15
105907,TERMINAL SANTA CANDIDA,08:35
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:57
105603,TERMINAL OFICINAS (SENT.CARMO),09:23
104907,TERMINAL CARMO (SENT. C.RASO),09:53
104815,TERMINAL CAPAO RASO,10:21
104905,TERMINAL CARMO (SENT.OFICINAS),10:51
105606,TERMINAL OFICINAS(SENT.B.ALTO),11:23
104006,TERM.BAIRRO ALTO (SENT.S.CAND),11:46
105907,TERMINAL SANTA CANDIDA,12:06
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),12:28
105603,TERMINAL OFICINAS (SENT.CARMO),12:54
104907,TERMINAL CARMO (SENT. C.RASO),13:24
104815,TERMINAL CAPAO RASO,13:52
104905,TERMINAL CARMO (SENT.OFICINAS),14:22
105606,TERMINAL OFICINAS(SENT.B.ALTO),14:54
104006,TERM.BAIRRO ALTO (SENT.S.CAND),15:18
105907,TERMINAL SANTA CANDIDA,15:38
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),16:00
105603,TERMINAL OFICINAS (SENT.CARMO),16:27
104907,TERMINAL CARMO (SENT. C.RASO),16:59
104815,TERMINAL CAPAO RASO,17:29
104905,TERMINAL CARMO (SENT.OFICINAS),18:05
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:39
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:06
105907,TERMINAL SANTA CANDIDA,19:29
