Linha,030
Tabela,003
num,ponto,horario
104006,TERM.BAIRRO ALTO (SENT.S.CAND),05:05
105907,TERMINAL SANTA CANDIDA,05:24
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:44
105603,TERMINAL OFICINAS (SENT.CARMO),06:12
104907,TERMINAL CARMO (SENT. C.RASO),06:42
104815,TERMINAL CAPAO RASO,07:10
104905,TERMINAL CARMO (SENT.OFICINAS),07:42
105606,TERMINAL OFICINAS(SENT.B.ALTO),08:16
104006,TERM.BAIRRO ALTO (SENT.S.CAND),08:42
105907,TERMINAL SANTA CANDIDA,09:01
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),09:23
105603,TERMINAL OFICINAS (SENT.CARMO),09:49
104907,TERMINAL CARMO (SENT. C.RASO),10:19
104815,TERMINAL CAPAO RASO,10:47
104905,TERMINAL CARMO (SENT.OFICINAS),11:17
105606,TERMINAL OFICINAS(SENT.B.ALTO),11:49
104006,TERM.BAIRRO ALTO (SENT.S.CAND),12:13
105907,TERMINAL SANTA CANDIDA,12:33
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),12:55
105603,TERMINAL OFICINAS (SENT.CARMO),13:21
104907,TERMINAL CARMO (SENT. C.RASO),13:51
104815,TERMINAL CAPAO RASO,14:19
104905,TERMINAL CARMO (SENT.OFICINAS),14:49
105606,TERMINAL OFICINAS(SENT.B.ALTO),15:21
104006,TERM.BAIRRO ALTO (SENT.S.CAND),15:45
105907,TERMINAL SANTA CANDIDA,16:05
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),16:28
105603,TERMINAL OFICINAS (SENT.CARMO),16:55
104907,TERMINAL CARMO (SENT. C.RASO),17:27
104815,TERMINAL CAPAO RASO,17:57
104905,TERMINAL CARMO (SENT.OFICINAS),18:33
105606,TERMINAL OFICINAS(SENT.B.ALTO),19:07
104006,TERM.BAIRRO ALTO (SENT.S.CAND),19:34
