Linha,030
Tabela,002
num,ponto,horario
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),05:03
105603,TERMINAL OFICINAS (SENT.CARMO),05:23
104907,TERMINAL CARMO (SENT. C.RASO),05:47
104815,TERMINAL CAPAO RASO,06:16
104905,TERMINAL CARMO (SENT.OFICINAS),06:48
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:20
104006,TERM.BAIRRO ALTO (SENT.S.CAND),07:48
105907,TERMINAL SANTA CANDIDA,08:08
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:30
105603,TERMINAL OFICINAS (SENT.CARMO),08:56
104907,TERMINAL CARMO (SENT. C.RASO),09:26
104815,TERMINAL CAPAO RASO,09:54
104905,TERMINAL CARMO (SENT.OFICINAS),10:22
105606,TERMINAL OFICINAS(SENT.B.ALTO),10:56
104006,TERM.BAIRRO ALTO (SENT.S.CAND),11:19
105907,TERMINAL SANTA CANDIDA,11:39
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),12:01
105603,TERMINAL OFICINAS (SENT.CARMO),12:27
104907,TERMINAL CARMO (SENT. C.RASO),12:57
104815,TERMINAL CAPAO RASO,13:25
104905,TERMINAL CARMO (SENT.OFICINAS),13:55
105606,TERMINAL OFICINAS(SENT.B.ALTO),14:27
104006,TERM.BAIRRO ALTO (SENT.S.CAND),14:51
105907,TERMINAL SANTA CANDIDA,15:11
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),15:33
105603,TERMINAL OFICINAS (SENT.CARMO),15:59
104907,TERMINAL CARMO (SENT. C.RASO),16:31
104815,TERMINAL CAPAO RASO,17:01
104905,TERMINAL CARMO (SENT.OFICINAS),17:35
105606,TERMINAL OFICINAS(SENT.B.ALTO),18:09
104006,TERM.BAIRRO ALTO (SENT.S.CAND),18:36
105907,TERMINAL SANTA CANDIDA,18:59
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),19:22
105603,TERMINAL OFICINAS (SENT.CARMO),19:47
104907,TERMINAL CARMO (SENT. C.RASO),20:17
104815,TERMINAL CAPAO RASO,20:44
104905,TERMINAL CARMO (SENT.OFICINAS),21:13
105606,TERMINAL OFICINAS(SENT.B.ALTO),21:43
104006,TERM.BAIRRO ALTO (SENT.S.CAND),22:05
105907,TERMINAL SANTA CANDIDA,22:24
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),22:43
105603,TERMINAL OFICINAS (SENT.CARMO),23:06
104907,TERMINAL CARMO (SENT. C.RASO),23:33
104815,TERMINAL CAPAO RASO,23:55
104905,TERMINAL CARMO (SENT.OFICINAS),00:22
105606,TERMINAL OFICINAS(SENT.B.ALTO),00:49
