Linha,030
Tabela,005-1
num,ponto,horario
105603,TERMINAL OFICINAS (SENT.CARMO),05:10
104907,TERMINAL CARMO (SENT. C.RASO),05:34
104815,TERMINAL CAPAO RASO,06:02
104905,TERMINAL CARMO (SENT.OFICINAS),06:34
105606,TERMINAL OFICINAS(SENT.B.ALTO),07:06
104006,TERM.BAIRRO ALTO (SENT.S.CAND),07:34
105907,TERMINAL SANTA CANDIDA,07:55
104001,TERM.BAIRRO ALTO(SEN.OFICINAS),08:17
