Linha,023
Tabela,009
num,ponto,horario
109093,TERMINAL CAPAO RASO,06:00
109109,TERMINAL HAUER,06:16
109117,TERMINAL CAPAO DA IMBUIA,06:33
109083,TERMINAL CABRAL,06:58
109167,TERMINAL CAMPINA DO SIQUEIRA,07:27
109089,TERMINAL PORTAO,07:49
109093,TERMINAL CAPAO RASO,07:54
109109,TERMINAL HAUER,08:16
109117,TERMINAL CAPAO DA IMBUIA,08:35
109083,TERMINAL CABRAL,09:01
109167,TERMINAL CAMPINA DO SIQUEIRA,09:32
109089,TERMINAL PORTAO,09:54
109093,TERMINAL CAPAO RASO,09:59
109109,TERMINAL HAUER,10:18
109117,TERMINAL CAPAO DA IMBUIA,10:38
109083,TERMINAL CABRAL,11:03
109167,TERMINAL CAMPINA DO SIQUEIRA,11:34
109089,TERMINAL PORTAO,11:56
109093,TERMINAL CAPAO RASO,12:01
109109,TERMINAL HAUER,12:20
109117,TERMINAL CAPAO DA IMBUIA,12:40
109083,TERMINAL CABRAL,13:05
109167,TERMINAL CAMPINA DO SIQUEIRA,13:36
109089,TERMINAL PORTAO,13:58
109093,TERMINAL CAPAO RASO,14:03
109109,TERMINAL HAUER,14:22
109117,TERMINAL CAPAO DA IMBUIA,14:42
109083,TERMINAL CABRAL,15:07
109167,TERMINAL CAMPINA DO SIQUEIRA,15:36
109089,TERMINAL PORTAO,15:58
109093,TERMINAL CAPAO RASO,16:03
109109,TERMINAL HAUER,16:22
109117,TERMINAL CAPAO DA IMBUIA,16:42
109083,TERMINAL CABRAL,17:10
109167,TERMINAL CAMPINA DO SIQUEIRA,17:43
109089,TERMINAL PORTAO,18:14
109093,TERMINAL CAPAO RASO,18:19
109109,TERMINAL HAUER,18:41
109117,TERMINAL CAPAO DA IMBUIA,19:01
