Linha,023
Tabela,017
num,ponto,horario
109083,TERMINAL CABRAL,06:09
109167,TERMINAL CAMPINA DO SIQUEIRA,06:33
109089,TERMINAL PORTAO,06:51
109093,TERMINAL CAPAO RASO,06:56
109109,TERMINAL HAUER,07:16
109117,TERMINAL CAPAO DA IMBUIA,07:33
109083,TERMINAL CABRAL,08:00
109167,TERMINAL CAMPINA DO SIQUEIRA,08:30
109089,TERMINAL PORTAO,08:52
109093,TERMINAL CAPAO RASO,08:58
109109,TERMINAL HAUER,09:17
109117,TERMINAL CAPAO DA IMBUIA,09:37
109083,TERMINAL CABRAL,10:02
109167,TERMINAL CAMPINA DO SIQUEIRA,10:33
109089,TERMINAL PORTAO,10:55
109093,TERMINAL CAPAO RASO,11:00
109109,TERMINAL HAUER,11:19
109117,TERMINAL CAPAO DA IMBUIA,11:39
109083,TERMINAL CABRAL,12:04
109167,TERMINAL CAMPINA DO SIQUEIRA,12:35
109089,TERMINAL PORTAO,12:57
109093,TERMINAL CAPAO RASO,13:02
109109,TERMINAL HAUER,13:21
109117,TERMINAL CAPAO DA IMBUIA,13:41
109083,TERMINAL CABRAL,14:06
109167,TERMINAL CAMPINA DO SIQUEIRA,14:37
109089,TERMINAL PORTAO,14:59
109093,TERMINAL CAPAO RASO,15:04
109109,TERMINAL HAUER,15:23
109117,TERMINAL CAPAO DA IMBUIA,15:43
109083,TERMINAL CABRAL,16:08
109167,TERMINAL CAMPINA DO SIQUEIRA,16:40
109089,TERMINAL PORTAO,17:04
109093,TERMINAL CAPAO RASO,17:09
109109,TERMINAL HAUER,17:33
109117,TERMINAL CAPAO DA IMBUIA,17:55
109083,TERMINAL CABRAL,18:24
109167,TERMINAL CAMPINA DO SIQUEIRA,18:54
109089,TERMINAL PORTAO,19:24
109093,TERMINAL CAPAO RASO,19:30
