Linha,023
Tabela,012
num,ponto,horario
109109,TERMINAL HAUER,06:04
109117,TERMINAL CAPAO DA IMBUIA,06:21
109083,TERMINAL CABRAL,06:46
109167,TERMINAL CAMPINA DO SIQUEIRA,07:13
109089,TERMINAL PORTAO,07:35
109093,TERMINAL CAPAO RASO,07:40
109109,TERMINAL HAUER,08:02
109117,TERMINAL CAPAO DA IMBUIA,08:20
109083,TERMINAL CABRAL,08:48
109167,TERMINAL CAMPINA DO SIQUEIRA,09:19
109089,TERMINAL PORTAO,09:41
109093,TERMINAL CAPAO RASO,09:47
109109,TERMINAL HAUER,10:06
109117,TERMINAL CAPAO DA IMBUIA,10:26
109083,TERMINAL CABRAL,10:51
109167,TERMINAL CAMPINA DO SIQUEIRA,11:22
109089,TERMINAL PORTAO,11:44
109093,TERMINAL CAPAO RASO,11:49
109109,TERMINAL HAUER,12:08
109117,TERMINAL CAPAO DA IMBUIA,12:28
109083,TERMINAL CABRAL,12:53
109167,TERMINAL CAMPINA DO SIQUEIRA,13:24
109089,TERMINAL PORTAO,13:46
109093,TERMINAL CAPAO RASO,13:51
109109,TERMINAL HAUER,14:10
109117,TERMINAL CAPAO DA IMBUIA,14:30
109083,TERMINAL CABRAL,14:55
109167,TERMINAL CAMPINA DO SIQUEIRA,15:26
109089,TERMINAL PORTAO,15:48
109093,TERMINAL CAPAO RASO,15:53
109109,TERMINAL HAUER,16:12
109117,TERMINAL CAPAO DA IMBUIA,16:31
109083,TERMINAL CABRAL,16:58
109167,TERMINAL CAMPINA DO SIQUEIRA,17:30
109089,TERMINAL PORTAO,18:00
109093,TERMINAL CAPAO RASO,18:05
109109,TERMINAL HAUER,18:28
109117,TERMINAL CAPAO DA IMBUIA,18:49
109083,TERMINAL CABRAL,19:16
109167,TERMINAL CAMPINA DO SIQUEIRA,19:44
109089,TERMINAL PORTAO,20:07
109093,TERMINAL CAPAO RASO,20:13
109109,TERMINAL HAUER,20:31
109117,TERMINAL CAPAO DA IMBUIA,20:51
109083,TERMINAL CABRAL,21:15
109167,TERMINAL CAMPINA DO SIQUEIRA,21:41
109089,TERMINAL PORTAO,22:01
109093,TERMINAL CAPAO RASO,22:06
109109,TERMINAL HAUER,22:23
109117,TERMINAL CAPAO DA IMBUIA,22:43
109083,TERMINAL CABRAL,23:06
109167,TERMINAL CAMPINA DO SIQUEIRA,23:32
109089,TERMINAL PORTAO,23:50
109093,TERMINAL CAPAO RASO,23:55
