Linha,023
Tabela,024-1
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,06:31
109083,TERMINAL CABRAL,06:53
109167,TERMINAL CAMPINA DO SIQUEIRA,07:18
109089,TERMINAL PORTAO,07:38
109093,TERMINAL CAPAO RASO,07:44
109109,TERMINAL HAUER,08:01
109117,TERMINAL CAPAO DA IMBUIA,08:19
109083,TERMINAL CABRAL,08:43
