Linha,023
Tabela,006-1
num,ponto,horario
109083,TERMINAL CABRAL,05:55
109167,TERMINAL CAMPINA DO SIQUEIRA,06:19
109089,TERMINAL PORTAO,06:37
109093,TERMINAL CAPAO RASO,06:42
109109,TERMINAL HAUER,07:00
109117,TERMINAL CAPAO DA IMBUIA,07:17
109083,TERMINAL CABRAL,07:42
109167,TERMINAL CAMPINA DO SIQUEIRA,08:12
109089,TERMINAL PORTAO,08:34
109093,TERMINAL CAPAO RASO,08:39
