Linha,023
Tabela,002-2
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,15:08
109089,TERMINAL PORTAO,15:30
109093,TERMINAL CAPAO RASO,15:35
109109,TERMINAL HAUER,15:54
109117,TERMINAL CAPAO DA IMBUIA,16:13
109083,TERMINAL CABRAL,16:37
109167,TERMINAL CAMPINA DO SIQUEIRA,17:09
109089,TERMINAL PORTAO,17:36
109093,TERMINAL CAPAO RASO,17:41
109109,TERMINAL HAUER,18:04
109117,TERMINAL CAPAO DA IMBUIA,18:26
109083,TERMINAL CABRAL,18:53
109167,TERMINAL CAMPINA DO SIQUEIRA,19:23
