Linha,023
Tabela,031
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,17:01
109089,TERMINAL PORTAO,17:27
109093,TERMINAL CAPAO RASO,17:32
109109,TERMINAL HAUER,17:55
109117,TERMINAL CAPAO DA IMBUIA,18:17
109083,TERMINAL CABRAL,18:45
109167,TERMINAL CAMPINA DO SIQUEIRA,19:15
109089,TERMINAL PORTAO,19:41
109093,TERMINAL CAPAO RASO,19:47
109109,TERMINAL HAUER,20:06
109117,TERMINAL CAPAO DA IMBUIA,20:25
109083,TERMINAL CABRAL,20:49
109167,TERMINAL CAMPINA DO SIQUEIRA,21:15
109089,TERMINAL PORTAO,21:35
109093,TERMINAL CAPAO RASO,21:40
109109,TERMINAL HAUER,21:57
109117,TERMINAL CAPAO DA IMBUIA,22:17
109083,TERMINAL CABRAL,22:41
109167,TERMINAL CAMPINA DO SIQUEIRA,23:07
109089,TERMINAL PORTAO,23:25
109093,TERMINAL CAPAO RASO,23:31
109109,TERMINAL HAUER,23:48
109117,TERMINAL CAPAO DA IMBUIA,00:05
