Linha,023
Tabela,015-2
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,15:41
109089,TERMINAL PORTAO,16:03
109093,TERMINAL CAPAO RASO,16:08
109109,TERMINAL HAUER,16:27
109117,TERMINAL CAPAO DA IMBUIA,16:47
109083,TERMINAL CABRAL,17:15
109167,TERMINAL CAMPINA DO SIQUEIRA,17:47
109089,TERMINAL PORTAO,18:19
109093,TERMINAL CAPAO RASO,18:24
109109,TERMINAL HAUER,18:46
109117,TERMINAL CAPAO DA IMBUIA,19:06
109083,TERMINAL CABRAL,19:32
109167,TERMINAL CAMPINA DO SIQUEIRA,20:02
