Linha,023
Tabela,030
num,ponto,horario
109083,TERMINAL CABRAL,17:06
109167,TERMINAL CAMPINA DO SIQUEIRA,17:39
109089,TERMINAL PORTAO,18:10
109093,TERMINAL CAPAO RASO,18:15
109109,TERMINAL HAUER,18:37
109117,TERMINAL CAPAO DA IMBUIA,18:57
109083,TERMINAL CABRAL,19:26
109167,TERMINAL CAMPINA DO SIQUEIRA,19:56
109089,TERMINAL PORTAO,20:19
109093,TERMINAL CAPAO RASO,20:25
109109,TERMINAL HAUER,20:43
109117,TERMINAL CAPAO DA IMBUIA,21:03
109083,TERMINAL CABRAL,21:27
109167,TERMINAL CAMPINA DO SIQUEIRA,21:53
109089,TERMINAL PORTAO,22:13
109093,TERMINAL CAPAO RASO,22:18
109109,TERMINAL HAUER,22:35
109117,TERMINAL CAPAO DA IMBUIA,22:55
109083,TERMINAL CABRAL,23:18
109167,TERMINAL CAMPINA DO SIQUEIRA,23:45
109089,TERMINAL PORTAO,00:02
109093,TERMINAL CAPAO RASO,00:07
