Linha,023
Tabela,005
num,ponto,horario
109117,TERMINAL CAPAO DA IMBUIA,05:54
109083,TERMINAL CABRAL,06:17
109167,TERMINAL CAMPINA DO SIQUEIRA,06:41
109089,TERMINAL PORTAO,07:01
109093,TERMINAL CAPAO RASO,07:06
109109,TERMINAL HAUER,07:28
109117,TERMINAL CAPAO DA IMBUIA,07:45
109083,TERMINAL CABRAL,08:12
109167,TERMINAL CAMPINA DO SIQUEIRA,08:42
109089,TERMINAL PORTAO,09:04
109093,TERMINAL CAPAO RASO,09:10
109109,TERMINAL HAUER,09:29
109117,TERMINAL CAPAO DA IMBUIA,09:49
109083,TERMINAL CABRAL,10:14
109167,TERMINAL CAMPINA DO SIQUEIRA,10:45
109089,TERMINAL PORTAO,11:07
109093,TERMINAL CAPAO RASO,11:12
109109,TERMINAL HAUER,11:31
109117,TERMINAL CAPAO DA IMBUIA,11:51
109083,TERMINAL CABRAL,12:16
109167,TERMINAL CAMPINA DO SIQUEIRA,12:47
109089,TERMINAL PORTAO,13:09
109093,TERMINAL CAPAO RASO,13:14
109109,TERMINAL HAUER,13:33
109117,TERMINAL CAPAO DA IMBUIA,13:53
109083,TERMINAL CABRAL,14:18
109167,TERMINAL CAMPINA DO SIQUEIRA,14:49
109089,TERMINAL PORTAO,15:11
109093,TERMINAL CAPAO RASO,15:16
109109,TERMINAL HAUER,15:35
109117,TERMINAL CAPAO DA IMBUIA,15:55
109083,TERMINAL CABRAL,16:20
109167,TERMINAL CAMPINA DO SIQUEIRA,16:52
109089,TERMINAL PORTAO,17:18
109093,TERMINAL CAPAO RASO,17:23
109109,TERMINAL HAUER,17:47
109117,TERMINAL CAPAO DA IMBUIA,18:09
109083,TERMINAL CABRAL,18:37
109167,TERMINAL CAMPINA DO SIQUEIRA,19:07
109089,TERMINAL PORTAO,19:33
109093,TERMINAL CAPAO RASO,19:38
109109,TERMINAL HAUER,19:58
