Linha,023
Tabela,020-2
num,ponto,horario
109167,TERMINAL CAMPINA DO SIQUEIRA,16:24
109089,TERMINAL PORTAO,16:48
109093,TERMINAL CAPAO RASO,16:53
109109,TERMINAL HAUER,17:16
109117,TERMINAL CAPAO DA IMBUIA,17:38
109083,TERMINAL CABRAL,18:06
109167,TERMINAL CAMPINA DO SIQUEIRA,18:38
109089,TERMINAL PORTAO,19:09
109093,TERMINAL CAPAO RASO,19:14
109109,TERMINAL HAUER,19:34
109117,TERMINAL CAPAO DA IMBUIA,19:54
