Linha,375
Tabela,001-1
num,ponto,horario
104009,TERMINAL BAIRRO ALTO,05:39
103406,PRACA SANTOS ANDRADE,06:12
104009,TERMINAL BAIRRO ALTO,06:45
103406,PRACA SANTOS ANDRADE,07:18
104009,TERMINAL BAIRRO ALTO,07:51
