Linha,375
Tabela,001-2
num,ponto,horario
103406,PRACA SANTOS ANDRADE,17:10
104009,TERMINAL BAIRRO ALTO,17:49
103406,PRACA SANTOS ANDRADE,18:24
104009,TERMINAL BAIRRO ALTO,19:03
103406,PRACA SANTOS ANDRADE,19:38
