Linha,245
Tabela,003-2
num,ponto,horario
104401,TERMINAL CABRAL,16:06
120197,BAIRRO ANITA GARIBALDI,16:35
104401,TERMINAL CABRAL,17:03
120197,BAIRRO ANITA GARIBALDI,17:36
104401,TERMINAL CABRAL,18:04
120197,BAIRRO ANITA GARIBALDI,18:38
104401,TERMINAL CABRAL,19:05
