Linha,245
Tabela,003-1
num,ponto,horario
120197,BAIRRO ANITA GARIBALDI,06:01
104401,TERMINAL CABRAL,06:25
120197,BAIRRO ANITA GARIBALDI,06:48
104401,TERMINAL CABRAL,07:24
120197,BAIRRO ANITA GARIBALDI,07:47
