Linha,245
Tabela,004-1
num,ponto,horario
104401,TERMINAL CABRAL,11:00
120197,BAIRRO ANITA GARIBALDI,11:24
104401,TERMINAL CABRAL,11:52
120197,BAIRRO ANITA GARIBALDI,12:16
104401,TERMINAL CABRAL,12:44
120197,BAIRRO ANITA GARIBALDI,13:09
